dataset,model,wavenumber,selection_count,selection_rate,mean_importance,std_importance
chips_paper_and_potato_subtracted,post_pruned,2804.4100,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2805.3750,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2806.3390,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2807.3030,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2808.2670,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2809.2310,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2810.1960,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2811.1600,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2812.1240,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2813.0880,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2814.0520,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2815.0170,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2815.9810,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2816.9450,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2817.9090,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2818.8740,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2819.8380,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2820.8020,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2821.7660,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2822.7310,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2823.6950,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2824.6590,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2825.6230,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2826.5880,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2827.5520,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2828.5160,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2829.4800,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2830.4450,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2831.4090,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2832.3730,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2833.3370,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2834.3020,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2835.2660,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2836.2300,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2837.1940,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2838.1580,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2839.1230,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2840.0870,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2841.0510,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2842.0150,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2842.9790,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2843.9440,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2844.9080,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2845.8720,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2846.8360,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2847.8010,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2848.7650,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2849.7290,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2850.6930,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2851.6580,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2852.6220,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2853.5860,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2854.5500,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2855.5150,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2856.4790,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2857.4430,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2858.4070,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2859.3720,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2860.3360,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2861.3000,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2862.2640,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2863.2290,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2864.1930,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2865.1570,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2866.1210,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2867.0850,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2868.0500,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2869.0140,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2869.9780,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2870.9420,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2871.9060,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2872.8710,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2873.8350,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2874.7990,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2875.7630,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2876.7280,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2877.6920,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2878.6560,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2879.6200,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2880.5850,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2881.5490,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2882.5130,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2883.4770,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2884.4420,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2885.4060,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2886.3700,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2887.3340,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2888.2990,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2889.2630,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2890.2270,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2891.1910,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2892.1560,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2893.1200,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2894.0840,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2895.0480,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2896.0120,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2896.9770,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2897.9410,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2898.9050,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2899.8690,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2900.8330,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2901.7980,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2902.7620,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2903.7260,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2905.6550,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2906.6190,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2907.5830,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2908.5470,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2909.5120,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2910.4760,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2911.4400,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2912.4040,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2913.3690,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2914.3330,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2915.2970,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2916.2610,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2917.2260,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2920.1180,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2921.0830,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2922.0470,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2923.0110,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2923.9750,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2924.9390,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2925.9040,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2926.8680,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2927.8320,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2928.7960,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2929.7600,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2930.7250,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2931.6890,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2932.6530,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2933.6170,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2934.5820,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2935.5460,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2936.5100,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2937.4740,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2938.4390,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2939.4030,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2940.3670,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2941.3310,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2942.2960,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2943.2600,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2944.2240,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2945.1880,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2946.1530,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2947.1170,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2948.0810,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2949.0450,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2950.0100,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2950.9740,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2951.9380,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2952.9020,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2953.8660,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2954.8310,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2955.7950,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2956.7590,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2957.7230,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2958.6880,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2959.6520,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2960.6160,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2961.5800,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2962.5440,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2963.5090,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2964.4730,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2965.4370,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2966.4010,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2967.3660,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2968.3300,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2969.2940,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2970.2580,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2971.2230,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2972.1870,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2973.1510,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2974.1150,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2975.0800,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2976.0440,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2977.0080,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2977.9720,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2978.9370,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2979.9010,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2980.8650,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2981.8290,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2982.7930,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2983.7580,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2984.7220,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2985.6860,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2986.6500,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2987.6150,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2988.5790,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2989.5430,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2990.5070,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2991.4720,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2992.4360,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2993.4000,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2994.3640,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2995.3290,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2996.2930,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2997.2570,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2998.2210,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,2999.1860,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,500.8563,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,501.8205,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,502.7847,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,503.7490,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,504.7132,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,505.6774,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,506.6417,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,507.6059,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,508.5701,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,509.5344,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,510.4986,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,511.4628,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,512.4271,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,513.3913,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,514.3555,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,515.3198,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,516.2840,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,517.2482,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,518.2125,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,519.1767,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,520.1409,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,521.1052,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,522.0694,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,523.0336,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,523.9979,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,524.9621,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,525.9263,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,526.8906,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,527.8548,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,528.8190,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,529.7833,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,530.7475,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,531.7117,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,532.6760,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,533.6402,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,534.6044,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,535.5687,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,536.5329,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,537.4971,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,538.4614,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,539.4256,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,540.3898,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,541.3541,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,542.3183,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,543.2825,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,544.2468,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,545.2110,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,546.1752,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,547.1395,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,548.1037,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,549.0679,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,550.0322,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,550.9964,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,551.9606,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,552.9249,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,553.8891,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,554.8533,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,555.8176,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,556.7818,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,557.7460,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,558.7103,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,559.6745,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,560.6387,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,561.6030,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,562.5672,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,563.5314,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,564.4957,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,565.4599,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,566.4241,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,567.3884,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,568.3526,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,569.3168,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,570.2811,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,571.2453,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,572.2095,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,573.1738,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,574.1380,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,575.1022,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,576.0665,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,577.0307,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,577.9949,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,578.9592,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,579.9234,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,580.8876,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,581.8519,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,582.8161,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,583.7803,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,584.7446,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,585.7088,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,586.6730,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,587.6373,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,588.6015,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,589.5657,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,590.5300,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,591.4942,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,592.4584,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,593.4227,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,594.3869,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,595.3511,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,596.3154,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,597.2796,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,598.2438,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,599.2081,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,600.1723,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,601.1365,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,602.1008,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,603.0650,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,604.0292,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,604.9935,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,605.9577,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,606.9219,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,607.8862,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,608.8504,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,609.8146,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,610.7789,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,611.7431,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,612.7073,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,613.6716,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,614.6358,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,615.6000,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,616.5643,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,617.5285,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,618.4927,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,619.4570,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,620.4212,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,621.3854,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,622.3497,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,623.3139,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,624.2781,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,625.2424,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,626.2066,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,627.1708,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,628.1351,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,629.0993,0,0.0,0.0,0.0
chips_paper_and_potato_subtracted,post_pruned,630.0635,0,0.0,0.0,0.0
